source airport, destination airport, distance (weighted km), number of passengers, aircraft type, expected time, ticket cost, net profit
Hartsfield-Jackson Atlanta International Airport,Baltimore/Washington International Airport,932.7187338905179,9,Airbus A220-300,135.48114984534334,196.57523564182463,-7666.434190031161
Hartsfield-Jackson Atlanta International Airport,Tampa International Airport,657.5165533799787,13,Boeing 737-600,113.73537564528866,240.8452781368361,-5467.187813706178
Hartsfield-Jackson Atlanta International Airport,Tampa International Airport,657.5165533799787,13,Boeing 767-800,113.73537564528866,171.91746978582557,-7512.793429640577
Hartsfield-Jackson Atlanta International Airport,Tampa International Airport,657.5165533799787,13,Airbus A200-100,115.08573132924606,208.31696063317204,-5728.716417412231
Hartsfield-Jackson Atlanta International Airport,Tampa International Airport,657.5165533799787,13,Airbus A220-300,115.08573132924606,163.1627852341154,-5710.697483194039
Hartsfield-Jackson Atlanta International Airport,Austin-Bergstrom International Airport,1299.3328984068314,10,Boeing 737-600,157.4558351157827,366.5702354547868,-9420.85505118802
Hartsfield-Jackson Atlanta International Airport,Austin-Bergstrom International Airport,1299.3328984068314,10,Boeing 767-800,157.4558351157827,270.86766767495345,-12649.520080420327
Hartsfield-Jackson Atlanta International Airport,Austin-Bergstrom International Airport,1299.3328984068314,10,Airbus A200-100,162.6511719191808,315.25261308879095,-9615.204699208125
Hartsfield-Jackson Atlanta International Airport,Austin-Bergstrom International Airport,1299.3328984068314,10,Airbus A220-300,162.6511719191808,241.08606607180363,-9161.270510728536
Hartsfield-Jackson Atlanta International Airport,Washington Dulles International Airport,863.8368640669387,9,Boeing 737-600,127.78989272205705,281.26122026099483,-7509.674580968562
Hartsfield-Jackson Atlanta International Airport,Washington Dulles International Airport,863.8368640669387,9,Boeing 767-800,127.78989272205705,203.72631312428385,-9717.745136028338
Hartsfield-Jackson Atlanta International Airport,Washington Dulles International Airport,863.8368640669387,9,Airbus A200-100,130.37626818845752,242.6928334340322,-7644.824253172013
Hartsfield-Jackson Atlanta International Airport,Washington Dulles International Airport,863.8368640669387,9,Airbus A220-300,130.37626818845752,188.21224936315127,-7340.2777251628995
Hartsfield-Jackson Atlanta International Airport,Nashville International Airport,344.2567295396375,9,Boeing 737-600,85.55624868823514,179.4810291785023,-4792.1434790660105
Hartsfield-Jackson Atlanta International Airport,Nashville International Airport,344.2567295396375,9,Boeing 767-800,85.55624868823514,123.62153310565544,-5896.747129139764
Hartsfield-Jackson Atlanta International Airport,Nashville International Airport,344.2567295396375,9,Airbus A200-100,85.27595789448497,156.12345713319868,-4917.888899695759
Hartsfield-Jackson Atlanta International Airport,Nashville International Airport,344.2567295396375,9,Airbus A220-300,85.27595789448497,125.12973509848143,-4880.059668840776
Hartsfield-Jackson Atlanta International Airport,Paris Charles de Gaulle Airport,7287.3518843930515,55,Boeing 737-600,572.1989376958525,1539.559108776014,29713.49079937707
Hartsfield-Jackson Atlanta International Airport,Paris Charles de Gaulle Airport,7287.3518843930515,55,Boeing 767-800,572.1989376958525,1194.0533550111047,-2029.890703518875
Hartsfield-Jackson Atlanta International Airport,Paris Charles de Gaulle Airport,7287.3518843930515,55,Airbus A200-100,613.0211599398518,1312.9410050169824,19037.64457274624
Hartsfield-Jackson Atlanta International Airport,Paris Charles de Gaulle Airport,7287.3518843930515,55,Airbus A220-300,613.0211599398518,968.0947948490226,6776.663563943155
Dallas/Fort Worth International Airport,Hartsfield-Jackson Atlanta International Airport,1182.5763575356925,32,Boeing 737-600,151.50239227714926,343.6988778906516,-1271.6858481954096
Dallas/Fort Worth International Airport,Hartsfield-Jackson Atlanta International Airport,1182.5763575356925,32,Boeing 767-800,151.50239227714926,252.86706218466188,-6245.816435961146
Dallas/Fort Worth International Airport,Hartsfield-Jackson Atlanta International Airport,1182.5763575356925,32,Airbus A200-100,155.99826622220905,295.79932715542316,-2514.2942808210973
Dallas/Fort Worth International Airport,Hartsfield-Jackson Atlanta International Airport,1182.5763575356925,32,Airbus A220-300,155.99826622220905,226.910589248199,-3630.5694279711834
Dallas/Fort Worth International Airport,Denver International Airport,1028.1176084663805,16,Boeing 737-600,140.98067912528876,313.4420609918691,-6174.80860153982
Dallas/Fort Worth International Airport,Denver International Airport,1028.1176084663805,16,Boeing 767-800,140.98067912528876,229.05382666247195,-9322.490745162608
Dallas/Fort Worth International Airport,Denver International Airport,1028.1176084663805,16,Airbus A200-100,144.5512245421711,270.06432174898634,-6616.575882850166
Dallas/Fort Worth International Airport,Denver International Airport,1028.1176084663805,16,Airbus A220-300,144.5512245421711,208.15766627447442,-6661.0453207831815
Dallas/Fort Worth International Airport,O'Hare International Airport,1300.1476836641548,51,Boeing 737-600,159.82058919870667,366.72984317200064,5610.96660053161
Dallas/Fort Worth International Airport,O'Hare International Airport,1300.1476836641548,51,Boeing 767-800,159.82058919870667,270.9932848597977,-1544.661723700845
Dallas/Fort Worth International Airport,O'Hare International Airport,1300.1476836641548,51,Airbus A200-100,165.0208072020852,315.3883678008331,3311.577861908747
Dallas/Fort Worth International Airport,O'Hare International Airport,1300.1476836641548,51,Airbus A220-300,165.0208072020852,241.1849896048685,723.5549688146057
Dallas/Fort Worth International Airport,Los Angeles International Airport,1967.2730576077568,97,Boeing 737-600,202.95584596053237,497.4125685570516,30491.390452547268
Dallas/Fort Worth International Airport,Los Angeles International Airport,1967.2730576077568,97,Boeing 767-800,202.95584596053237,373.84542983877293,15065.970822502546
Dallas/Fort Worth International Airport,Los Angeles International Airport,1967.2730576077568,97,Airbus A200-100,212.1526659311071,426.54086132197125,24099.558664691373
Dallas/Fort Worth International Airport,Los Angeles International Airport,1967.2730576077568,97,Airbus A220-300,212.1526659311071,322.18105377581145,15786.871635014762
Dallas/Fort Worth International Airport,John F. Kennedy International Airport,2260.6696187991233,35,Boeing 737-600,222.94198773106146,554.8858168138793,-388.4200717697131
Dallas/Fort Worth International Airport,John F. Kennedy International Airport,2260.6696187991233,35,Boeing 767-800,222.94198773106146,419.07900485572065,-9094.014405369138
Dallas/Fort Worth International Airport,John F. Kennedy International Airport,2260.6696187991233,35,Airbus A200-100,233.89648222493366,475.4248651999358,-2614.8367585996457
Dallas/Fort Worth International Airport,John F. Kennedy International Airport,2260.6696187991233,35,Airbus A220-300,233.89648222493366,357.8024941016577,-4651.432423321552
Dallas/Fort Worth International Airport,Harry Reid International Airport,1683.0256760362852,12,Boeing 737-600,183.5929453085248,441.7315467309132,-10469.03765752264
Dallas/Fort Worth International Airport,Harry Reid International Airport,1683.0256760362852,12,Boeing 767-800,183.5929453085248,330.02240340153446,-14752.001432048588
Dallas/Fort Worth International Airport,Harry Reid International Airport,1683.0256760362852,12,Airbus A200-100,191.086901486581,379.1812397687451,-10806.665333409235
Dallas/Fort Worth International Airport,Harry Reid International Airport,1683.0256760362852,12,Airbus A220-300,191.086901486581,287.6704204564861,-10356.1351364335
Dallas/Fort Worth International Airport,Orlando International Airport,1596.0031707087405,14,Boeing 737-600,177.66498173035419,424.6847687035494,-9215.65948086702
Dallas/Fort Worth International Airport,Orlando International Airport,1596.0031707087405,14,Boeing 767-800,177.66498173035419,316.60595773184997,-13519.074395149994
Dallas/Fort Worth International Airport,Orlando International Airport,1596.0031707087405,14,Airbus A200-100,184.6376051431365,364.6820633958931,-9664.074679991169
Dallas/Fort Worth International Airport,Orlando International Airport,1596.0031707087405,14,Airbus A220-300,184.6376051431365,277.1049694916096,-9421.568962714726
Dallas/Fort Worth International Airport,Miami International Airport,1820.0906930904418,16,Boeing 737-600,192.9297993312875,468.5811175660047,-9231.048016050292
Dallas/Fort Worth International Airport,Miami International Airport,1820.0906930904418,16,Boeing 767-800,192.9297993312875,351.1540100773009,-14291.968210146144
Dallas/Fort Worth International Airport,Miami International Airport,1820.0906930904418,16,Airbus A200-100,201.2448819994879,402.0182041762401,-9849.446002317884
Dallas/Fort Worth International Airport,Miami International Airport,1820.0906930904418,16,Airbus A220-300,201.2448819994879,304.3115607136522,-9737.96994283687
Dallas/Fort Worth International Airport,Charlotte Douglas International Airport,1515.2137428531605,14,Boeing 737-600,172.16161471021928,408.8589838858389,-8872.239950322702
Dallas/Fort Worth International Airport,Charlotte Douglas International Airport,1515.2137428531605,14,Boeing 767-800,172.16161471021928,304.1504789401334,-12987.225450743696
Dallas/Fort Worth International Airport,Charlotte Douglas International Airport,1515.2137428531605,14,Airbus A200-100,178.65024635937317,351.22140561396776,-9307.367248770146
Dallas/Fort Worth International Airport,Charlotte Douglas International Airport,1515.2137428531605,14,Airbus A220-300,178.65024635937317,267.29627994313273,-9088.073518066512
Dallas/Fort Worth International Airport,Seattle-Tacoma International Airport,2638.8836392531502,21,Boeing 737-600,255.5457874819628,628.9738981584633,-9245.916302929407
Dallas/Fort Worth International Airport,Seattle-Tacoma International Airport,2638.8836392531502,21,Boeing 767-800,255.5457874819628,477.38906887692104,-17042.78975890608
Dallas/Fort Worth International Airport,Seattle-Tacoma International Airport,2638.8836392531502,21,Airbus A200-100,268.5200548158473,538.4406536860051,-10499.5927468771
Dallas/Fort Worth International Airport,Seattle-Tacoma International Airport,2638.8836392531502,21,Airbus A220-300,268.5200548158473,403.7216695183531,-10900.485076995534
Dallas/Fort Worth International Airport,Phoenix Sky Harbor International Airport,1385.9697490152816,26,Boeing 737-600,163.35752793652182,383.54146784752584,-3720.3522381209987
Dallas/Fort Worth International Airport,Phoenix Sky Harbor International Airport,1385.9697490152816,26,Boeing 767-800,163.35752793652182,284.22465613220174,-8725.696943258594
Dallas/Fort Worth International Airport,Phoenix Sky Harbor International Airport,1385.9697490152816,26,Airbus A200-100,169.07188713225764,329.6875339478523,-4780.469242243858
Dallas/Fort Worth International Airport,Phoenix Sky Harbor International Airport,1385.9697490152816,26,Airbus A220-300,169.07188713225764,251.60469448188664,-5535.303278601506
Dallas/Fort Worth International Airport,Newark Liberty International Airport,2229.4014413110053,35,Boeing 737-600,220.81200288854657,548.7607152788921,-384.1325006952211
Dallas/Fort Worth International Airport,Newark Liberty International Airport,2229.4014413110053,35,Boeing 767-800,220.81200288854657,414.25832309207345,-8989.405611097991
Dallas/Fort Worth International Airport,Newark Liberty International Airport,2229.4014413110053,35,Airbus A200-100,231.57917658105137,470.2151459606259,-2586.1833027834437
Dallas/Fort Worth International Airport,Newark Liberty International Airport,2229.4014413110053,35,Airbus A220-300,231.57917658105137,354.00620721278557,-4602.080693766213
Dallas/Fort Worth International Airport,San Francisco International Airport,2329.6948759166203,37,Boeing 737-600,227.64398072271658,568.4071264099988,738.9292643330009
Dallas/Fort Worth International Airport,San Francisco International Airport,2329.6948759166203,37,Boeing 767-800,227.64398072271658,429.720776297111,-8465.499293053084
Dallas/Fort Worth International Airport,San Francisco International Airport,2329.6948759166203,37,Airbus A200-100,239.01199041051893,486.9254462664208,-1704.2390619324724
Dallas/Fort Worth International Airport,San Francisco International Airport,2329.6948759166203,37,Airbus A220-300,239.01199041051893,366.1828891117527,-4028.011780229279
Dallas/Fort Worth International Airport,George Bush Intercontinental Airport,361.67788660179014,38,Boeing 737-600,86.74297600854528,182.89364751557005,420.6553892858119
Dallas/Fort Worth International Airport,George Bush Intercontinental Airport,361.67788660179014,38,Boeing 767-800,86.74297600854528,126.30739013019951,-2361.94819543473
Dallas/Fort Worth International Airport,George Bush Intercontinental Airport,361.67788660179014,38,Airbus A200-100,86.56705155027693,159.02606753165335,-397.56516882913365
Dallas/Fort Worth International Airport,George Bush Intercontinental Airport,361.67788660179014,38,Airbus A220-300,86.56705155027693,127.24484750530989,-1272.4484750530983
Dallas/Fort Worth International Airport,Logan International Airport,2540.808933315075,26,Boeing 737-600,248.86494920280234,609.7621122424796,-5914.692488752047
Dallas/Fort Worth International Airport,Logan International Airport,2540.808933315075,26,Boeing 767-800,248.86494920280234,462.26868181341536,-14191.64853167185
Dallas/Fort Worth International Airport,Logan International Airport,2540.808933315075,26,Airbus A200-100,261.2516724587765,522.1000248594795,-7570.450360462453
Dallas/Fort Worth International Airport,Logan International Airport,2540.808933315075,26,Airbus A220-300,261.2516724587765,391.8143647058423,-8619.91602352853
Dallas/Fort Worth International Airport,Fort Lauderdale-Hollywood International Airport,1816.0370521554134,16,Boeing 737-600,192.65366575260708,467.7870526633458,-9215.404937467909
Dallas/Fort Worth International Airport,Fort Lauderdale-Hollywood International Airport,1816.0370521554134,16,Boeing 767-800,192.65366575260708,350.5290515890971,-14266.53239967625
Dallas/Fort Worth International Airport,Fort Lauderdale-Hollywood International Airport,1816.0370521554134,16,Airbus A200-100,200.94446394600257,401.34281044161986,-9832.898855819687
Dallas/Fort Worth International Airport,Fort Lauderdale-Hollywood International Airport,1816.0370521554134,16,Airbus A220-300,200.94446394600257,303.8194059041917,-9722.220988934136
Dallas/Fort Worth International Airport,Minneapolis-Saint Paul International Airport,1383.5928465906327,19,Boeing 737-600,163.19561360241767,383.07585808516393,-6397.366830022235
Dallas/Fort Worth International Airport,Minneapolis-Saint Paul International Airport,1383.5928465906327,19,Boeing 767-800,163.19561360241767,283.85820400441696,-10701.454290966518
Dallas/Fort Worth International Airport,Minneapolis-Saint Paul International Airport,1383.5928465906327,19,Airbus A200-100,168.89573329643878,329.2915084904567,-7079.76743254482
Dallas/Fort Worth International Airport,Minneapolis-Saint Paul International Airport,1383.5928465906327,19,Airbus A220-300,168.89573329643878,251.3161134312561,-7288.167289506427
Dallas/Fort Worth International Airport,LaGuardia Airport,2256.859587954902,35,Boeing 737-600,222.68244884521528,554.1394725224297,-387.89763076569943
Dallas/Fort Worth International Airport,LaGuardia Airport,2256.859587954902,35,Boeing 767-800,222.68244884521528,418.49160425596875,-9081.26781235452
Dallas/Fort Worth International Airport,LaGuardia Airport,2256.859587954902,35,Airbus A200-100,233.61411827896862,474.7900603412565,-2611.3453318769098
Dallas/Fort Worth International Airport,LaGuardia Airport,2256.859587954902,35,Airbus A220-300,233.61411827896862,357.33991612935307,-4645.418909681592
Dallas/Fort Worth International Airport,Detroit Metropolitan Airport,1600.3295598423138,23,Boeing 737-600,177.95969488659213,425.53226206107155,-5404.259728175606
Dallas/Fort Worth International Airport,Detroit Metropolitan Airport,1600.3295598423138,23,Boeing 767-800,177.95969488659213,317.2729663928627,-10692.098967439471
Dallas/Fort Worth International Airport,Detroit Metropolitan Airport,1600.3295598423138,23,Airbus A200-100,184.9582367488855,365.40290082604025,-6394.550764455704
Dallas/Fort Worth International Airport,Detroit Metropolitan Airport,1600.3295598423138,23,Airbus A220-300,184.9582367488855,277.63023881215713,-6940.755970303928
Dallas/Fort Worth International Airport,Philadelphia International Airport,2115.4646442053604,33,Boeing 737-600,213.0506406878896,526.4417153592939,-1421.3926314700911
Dallas/Fort Worth International Airport,Philadelphia International Airport,2115.4646442053604,33,Boeing 767-800,213.0506406878896,396.69244352572287,-9401.610911559632
Dallas/Fort Worth International Airport,Philadelphia International Airport,2115.4646442053604,33,Airbus A200-100,223.13524398922988,451.23166909593823,-3384.2375182195374
Dallas/Fort Worth International Airport,Philadelphia International Airport,2115.4646442053604,33,Airbus A220-300,223.13524398922988,340.17307705428453,-5102.596155814268
Dallas/Fort Worth International Airport,Salt Lake City International Airport,1580.1192658184416,7,Boeing 737-600,176.5829718604428,421.57328162496515,-12099.153182636499
Dallas/Fort Worth International Airport,Salt Lake City International Airport,1580.1192658184416,7,Boeing 767-800,176.5829718604428,314.15710216074206,-15613.607977388878
Dallas/Fort Worth International Airport,Salt Lake City International Airport,1580.1192658184416,7,Airbus A200-100,183.4604382787369,362.0355808839589,-12128.191959612623
Dallas/Fort Worth International Airport,Salt Lake City International Airport,1580.1192658184416,7,Airbus A220-300,183.4604382787369,275.1764957293621,-11282.236324903846
Dallas/Fort Worth International Airport,Ronald Reagan Washington National Airport,1934.0570255816897,11,Boeing 737-600,200.6931734791927,490.90590315174126,-12125.375807848006
Dallas/Fort Worth International Airport,Ronald Reagan Washington National Airport,1934.0570255816897,11,Boeing 767-800,200.6931734791927,368.72444317718606,-16850.707053197402
Dallas/Fort Worth International Airport,Ronald Reagan Washington National Airport,1934.0570255816897,11,Airbus A200-100,209.69100347858233,421.00660205260726,-12419.694760551914
Dallas/Fort Worth International Airport,Ronald Reagan Washington National Airport,1934.0570255816897,11,Airbus A220-300,209.69100347858233,318.1482767798118,-11771.486240853035
Dallas/Fort Worth International Airport,San Diego International Airport,1866.9569050601363,17,Boeing 737-600,196.12232058262907,477.7617072240904,-8934.14392509049
Dallas/Fort Worth International Airport,San Diego International Airport,1866.9569050601363,17,Boeing 767-800,196.12232058262907,358.3794741600535,-14227.665124154126
Dallas/Fort Worth International Airport,San Diego International Airport,1866.9569050601363,17,Airbus A200-100,204.71816845969252,409.8267758867237,-9630.929233338005
Dallas/Fort Worth International Airport,San Diego International Airport,1866.9569050601363,17,Airbus A220-300,204.71816845969252,310.00161367882,-9610.05002404342
Dallas/Fort Worth International Airport,Baltimore/Washington International Airport,1974.91968594828,11,Boeing 737-600,203.47673344966884,498.9104612629443,-12323.088393194721
Dallas/Fort Worth International Airport,Baltimore/Washington International Airport,1974.91968594828,11,Boeing 767-800,203.47673344966884,375.0243268758182,-17138.611738224892
Dallas/Fort Worth International Airport,Baltimore/Washington International Airport,1974.91968594828,11,Airbus A200-100,212.7193626954739,427.8148974181466,-12620.539473835324
Dallas/Fort Worth International Airport,Baltimore/Washington International Airport,1974.91968594828,11,Airbus A220-300,212.7193626954739,323.10943519248457,-11955.04910212193
Dallas/Fort Worth International Airport,Tampa International Airport,1505.0553880603163,17,Boeing 737-600,171.46962868890836,406.86907083260013,-7608.4516245696195
Dallas/Fort Worth International Airport,Tampa International Airport,1505.0553880603163,17,Boeing 767-800,171.46962868890836,302.58434366675095,-12012.598443570012
Dallas/Fort Worth International Airport,Tampa International Airport,1505.0553880603163,17,Airbus A200-100,177.89740385990348,349.5288804764177,-8213.928691195815
Dallas/Fort Worth International Airport,Tampa International Airport,1505.0553880603163,17,Airbus A220-300,177.89740385990348,266.0629484153441,-8247.951400875669
Dallas/Fort Worth International Airport,Austin-Bergstrom International Airport,305.6828604489955,13,Boeing 737-600,76.08869903020744,171.9248207980406,-3902.693432115521
Dallas/Fort Worth International Airport,Austin-Bergstrom International Airport,305.6828604489955,13,Boeing 767-800,76.08869903020744,117.67451725066246,-5142.376403853948
Dallas/Fort Worth International Airport,Austin-Bergstrom International Airport,305.6828604489955,13,Airbus A200-100,75.82334513781424,149.69650666534662,-4116.653933297032
Dallas/Fort Worth International Airport,Austin-Bergstrom International Airport,305.6828604489955,13,Airbus A220-300,75.82334513781424,120.44646011267446,-4215.626103943606
Dallas/Fort Worth International Airport,Washington Dulles International Airport,1901.2317434565102,11,Boeing 737-600,198.45711883851288,484.47578147267234,-11966.551802375005
Dallas/Fort Worth International Airport,Washington Dulles International Airport,1901.2317434565102,11,Boeing 767-800,198.45711883851288,363.66369926310415,-16619.431056323858
Dallas/Fort Worth International Airport,Washington Dulles International Airport,1901.2317434565102,11,Airbus A200-100,207.25829976377162,415.53744722616085,-12258.354693171745
Dallas/Fort Worth International Airport,Washington Dulles International Airport,1901.2317434565102,11,Airbus A220-300,207.25829976377162,314.16294094747224,-11624.028815056474
Dallas/Fort Worth International Airport,Nashville International Airport,1020.6134995012422,11,Boeing 737-600,138.4695000404701,311.97208630727016,-7705.710531789572
Dallas/Fort Worth International Airport,Nashville International Airport,1020.6134995012422,11,Boeing 767-800,138.4695000404701,227.89690214218575,-10414.888427897888
Dallas/Fort Worth International Airport,Nashville International Airport,1020.6134995012422,11,Airbus A200-100,141.99508998447806,268.8140313902209,-7930.0139260115175
Dallas/Fort Worth International Airport,Nashville International Airport,1020.6134995012422,11,Airbus A220-300,141.99508998447806,207.24658821474904,-7668.123763945714
Dallas/Fort Worth International Airport,Paris Charles de Gaulle Airport,8236.980041317649,69,Boeing 737-600,636.8875042438495,1725.5811077830263,57461.850889174784
Dallas/Fort Worth International Airport,Paris Charles de Gaulle Airport,8236.980041317649,69,Boeing 767-800,636.8875042438495,1340.45955793329,16487.652562579475
Dallas/Fort Worth International Airport,Paris Charles de Gaulle Airport,8236.980041317649,69,Airbus A200-100,683.3987407395997,1471.1624453679756,41928.1296929873
Dallas/Fort Worth International Airport,Paris Charles de Gaulle Airport,8236.980041317649,69,Airbus A220-300,683.3987407395997,1083.3896796502436,22751.183272655115
Denver International Airport,Hartsfield-Jackson Atlanta International Airport,1945.5326538021507,12,Boeing 737-600,203.47489202282082,493.1538559802933,-11687.74638673295
Denver International Airport,Hartsfield-Jackson Atlanta International Airport,1945.5326538021507,12,Boeing 767-800,203.47489202282082,370.49366531076885,-16561.066839391366
Denver International Airport,Hartsfield-Jackson Atlanta International Airport,1945.5326538021507,12,Airbus A200-100,212.54146999689715,422.9186035162686,-12053.180200213654
Denver International Airport,Hartsfield-Jackson Atlanta International Airport,1945.5326538021507,12,Airbus A220-300,212.54146999689715,319.5415392100081,-11503.495411560292
Denver International Airport,Dallas/Fort Worth International Airport,1037.7017513457292,15,Boeing 737-600,141.63354989363677,315.31949207285044,-6527.113485908003
Denver International Airport,Dallas/Fort Worth International Airport,1037.7017513457292,15,Boeing 767-800,141.63354989363677,230.53143445768873,-9613.160816885618
Denver International Airport,Dallas/Fort Worth International Airport,1037.7017513457292,15,Airbus A200-100,145.26151181089753,271.66117508557153,-6927.359964682073
Denver International Airport,Dallas/Fort Worth International Airport,1037.7017513457292,15,Airbus A220-300,145.26151181089753,209.32128241320765,-6907.602319635853
Denver International Airport,O'Hare International Airport,1436.8949920924172,19,Boeing 737-600,169.1358009445011,393.51717828539455,-6571.736877366086
Denver International Airport,O'Hare International Airport,1436.8949920924172,19,Boeing 767-800,169.1358009445011,292.0759097175614,-11011.26179635206
Denver International Airport,O'Hare International Airport,1436.8949920924172,19,Airbus A200-100,175.15524211524695,338.1723974716795,-7270.70654564111
Denver International Airport,O'Hare International Airport,1436.8949920924172,19,Airbus A220-300,175.15524211524695,257.78755668035734,-7475.8391437303635
Denver International Airport,Los Angeles International Airport,1377.5396522485162,36,Boeing 737-600,162.7832706635814,381.89010205667256,114.56703061700318
Denver International Airport,Los Angeles International Airport,1377.5396522485162,36,Boeing 767-800,162.7832706635814,282.9249700931043,-5856.546880927259
Denver International Airport,Los Angeles International Airport,1377.5396522485162,36,Airbus A200-100,168.44712699638075,328.2829609652487,-1477.2733243436196
Denver International Airport,Los Angeles International Airport,1377.5396522485162,36,Airbus A220-300,168.44712699638075,250.5811917260974,-3006.974300713169
Denver International Airport,John F. Kennedy International Airport,2643.6540732116646,13,Boeing 737-600,255.87074892327848,629.9083751478228,-14298.920115855573
Denver International Airport,John F. Kennedy International Airport,2643.6540732116646,13,Boeing 767-800,255.87074892327848,478.1245368778058,-20894.04226156011
Denver International Airport,John F. Kennedy International Airport,2643.6540732116646,13,Airbus A200-100,268.8735948819427,539.2354752448559,-14828.97556923354
Denver International Airport,John F. Kennedy International Airport,2643.6540732116646,13,Airbus A220-300,268.8735948819427,404.3008505690498,-14150.529769916746
Denver International Airport,Harry Reid International Airport,1004.9498278235023,4,Boeing 737-600,137.40249243299462,308.90374055947865,-9792.248575735472
Denver International Airport,Harry Reid International Airport,1004.9498278235023,4,Boeing 767-800,137.40249243299462,225.48200039623873,-11882.90142088178
Denver International Airport,Harry Reid International Airport,1004.9498278235023,4,Airbus A200-100,140.83424475144398,266.20424283670627,-9716.454863539779
Denver International Airport,Harry Reid International Airport,1004.9498278235023,4,Airbus A220-300,140.83424475144398,205.34485308981576,-9035.173535951893
Denver International Airport,Orlando International Airport,2517.1729391251256,5,Boeing 737-600,247.25486785471315,605.1320737840878,-18577.554665171494
Denver International Airport,Orlando International Airport,2517.1729391251256,5,Boeing 767-800,247.25486785471315,458.6246700637552,-23710.895442296143
Denver International Airport,Orlando International Airport,2517.1729391251256,5,Airbus A200-100,259.49999304746603,518.1619349686188,-18394.748691385965
Denver International Airport,Orlando International Airport,2517.1729391251256,5,Airbus A220-300,259.49999304746603,388.9447054529849,-16724.622334478354
Denver International Airport,Miami International Airport,2786.468280730962,6,Boeing 737-600,265.59923717391183,657.8841509034391,-19539.15928183214
Denver International Airport,Miami International Airport,2786.468280730962,6,Boeing 767-800,265.59923717391183,500.1425085373187,-25357.225182842056
