Origin Airport,Destination Airport,Aircraft,Flight Time (Minutes)
Logan International Airport,Fort Lauderdale-Hollywood International Airport,Boeing 737-600,201.71023730892924
Logan International Airport,Fort Lauderdale-Hollywood International Airport,Boeing 767-800,201.71023730892924
Logan International Airport,Fort Lauderdale-Hollywood International Airport,Airbus A200-100,210.97340197318704
Logan International Airport,Fort Lauderdale-Hollywood International Airport,Airbus A220-300,210.97340197318704
Logan International Airport,Minneapolis-Saint Paul International Airport,Boeing 737-600,188.9167908200714
Logan International Airport,Minneapolis-Saint Paul International Airport,Boeing 767-800,188.9167908200714
Logan International Airport,Minneapolis-Saint Paul International Airport,Airbus A200-100,197.05484013106013
Logan International Airport,Minneapolis-Saint Paul International Airport,Airbus A220-300,197.05484013106013
Logan International Airport,LaGuardia Airport,Boeing 737-600,73.46442655514666
Logan International Airport,LaGuardia Airport,Boeing 767-800,73.46442655514666
Logan International Airport,LaGuardia Airport,Airbus A200-100,73.14417122967006
Logan International Airport,LaGuardia Airport,Airbus A220-300,73.14417122967006
Logan International Airport,Detroit Metropolitan Airport,Boeing 737-600,135.81674029353167
Logan International Airport,Detroit Metropolitan Airport,Boeing 767-800,135.81674029353167
Logan International Airport,Detroit Metropolitan Airport,Airbus A200-100,139.28492350090175
Logan International Airport,Detroit Metropolitan Airport,Airbus A220-300,139.28492350090175
Logan International Airport,Philadelphia International Airport,Boeing 737-600,90.7325446529843
Logan International Airport,Philadelphia International Airport,Boeing 767-800,90.7325446529843
Logan International Airport,Philadelphia International Airport,Airbus A200-100,91.08337079684549
Logan International Airport,Philadelphia International Airport,Airbus A220-300,91.08337079684549
Logan International Airport,Salt Lake City International Airport,Boeing 737-600,300.7709873940289
Logan International Airport,Salt Lake City International Airport,Boeing 767-800,300.7709873940289
Logan International Airport,Salt Lake City International Airport,Airbus A200-100,317.89845906800616
Logan International Airport,Salt Lake City International Airport,Airbus A220-300,317.89845906800616
Logan International Airport,Ronald Reagan Washington National Airport,Boeing 737-600,110.56586170597109
Logan International Airport,Ronald Reagan Washington National Airport,Boeing 767-800,110.56586170597109
Logan International Airport,Ronald Reagan Washington National Airport,Airbus A200-100,111.81336487945491
Logan International Airport,Ronald Reagan Washington National Airport,Airbus A220-300,111.81336487945491
Logan International Airport,San Diego International Airport,Boeing 737-600,351.93800538370493
Logan International Airport,San Diego International Airport,Boeing 767-800,351.93800538370493
Logan International Airport,San Diego International Airport,Airbus A200-100,373.5653432642842
Logan International Airport,San Diego International Airport,Airbus A220-300,373.5653432642842
Logan International Airport,Baltimore/Washington International Airport,Boeing 737-600,107.32430943541527
Logan International Airport,Baltimore/Washington International Airport,Boeing 767-800,107.32430943541527
Logan International Airport,Baltimore/Washington International Airport,Airbus A200-100,108.28673538352412
Logan International Airport,Baltimore/Washington International Airport,Airbus A220-300,108.28673538352412
Logan International Airport,Tampa International Airport,Boeing 737-600,195.95132811970797
Logan International Airport,Tampa International Airport,Boeing 767-800,195.95132811970797
Logan International Airport,Tampa International Airport,Airbus A200-100,204.7080274501311
Logan International Airport,Tampa International Airport,Airbus A220-300,204.7080274501311
Logan International Airport,Austin-Bergstrom International Airport,Boeing 737-600,257.61572232926756
Logan International Airport,Austin-Bergstrom International Airport,Boeing 767-800,257.61572232926756
Logan International Airport,Austin-Bergstrom International Airport,Airbus A200-100,270.9479187159289
Logan International Airport,Austin-Bergstrom International Airport,Airbus A220-300,270.9479187159289
Logan International Airport,Washington Dulles International Airport,Boeing 737-600,112.02354948635376
Logan International Airport,Washington Dulles International Airport,Boeing 767-800,112.02354948635376
Logan International Airport,Washington Dulles International Airport,Airbus A200-100,113.39924852194632
Logan International Airport,Washington Dulles International Airport,Airbus A220-300,113.39924852194632
Logan International Airport,Nashville International Airport,Boeing 737-600,169.4914460660347
Logan International Airport,Nashville International Airport,Boeing 767-800,169.4914460660347
Logan International Airport,Nashville International Airport,Airbus A200-100,175.92113995893126
Logan International Airport,Nashville International Airport,Airbus A220-300,175.92113995893126
Logan International Airport,Paris Charles de Gaulle Airport,Boeing 737-600,460.57436339635694
Logan International Airport,Paris Charles de Gaulle Airport,Boeing 767-800,460.57436339635694
Logan International Airport,Paris Charles de Gaulle Airport,Airbus A200-100,491.75568928397774
Logan International Airport,Paris Charles de Gaulle Airport,Airbus A220-300,491.75568928397774
Fort Lauderdale-Hollywood International Airport,Hartsfield-Jackson Atlanta International Airport,Boeing 737-600,132.5336222544406
Fort Lauderdale-Hollywood International Airport,Hartsfield-Jackson Atlanta International Airport,Boeing 767-800,132.5336222544406
Fort Lauderdale-Hollywood International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A200-100,135.5371834208234
Fort Lauderdale-Hollywood International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A220-300,135.5371834208234
Fort Lauderdale-Hollywood International Airport,Dallas/Fort Worth International Airport,Boeing 737-600,190.6677897665969
Fort Lauderdale-Hollywood International Airport,Dallas/Fort Worth International Airport,Boeing 767-800,190.6677897665969
Fort Lauderdale-Hollywood International Airport,Dallas/Fort Worth International Airport,Airbus A200-100,198.78394076359427
Fort Lauderdale-Hollywood International Airport,Dallas/Fort Worth International Airport,Airbus A220-300,198.78394076359427
Fort Lauderdale-Hollywood International Airport,Denver International Airport,Boeing 737-600,260.27813996977534
Fort Lauderdale-Hollywood International Airport,Denver International Airport,Boeing 767-800,260.27813996977534
Fort Lauderdale-Hollywood International Airport,Denver International Airport,Airbus A200-100,273.6685924532797
Fort Lauderdale-Hollywood International Airport,Denver International Airport,Airbus A220-300,273.6685924532797
Fort Lauderdale-Hollywood International Airport,O'Hare International Airport,Boeing 737-600,198.0963396794935
Fort Lauderdale-Hollywood International Airport,O'Hare International Airport,Boeing 767-800,198.0963396794935
Fort Lauderdale-Hollywood International Airport,O'Hare International Airport,Airbus A200-100,206.83859502752625
Fort Lauderdale-Hollywood International Airport,O'Hare International Airport,Airbus A220-300,206.83859502752625
Fort Lauderdale-Hollywood International Airport,Los Angeles International Airport,Boeing 737-600,326.09564178031553
Fort Lauderdale-Hollywood International Airport,Los Angeles International Airport,Boeing 767-800,326.09564178031553
Fort Lauderdale-Hollywood International Airport,Los Angeles International Airport,Airbus A200-100,345.4502816760117
Fort Lauderdale-Hollywood International Airport,Los Angeles International Airport,Airbus A220-300,345.4502816760117
Fort Lauderdale-Hollywood International Airport,John F. Kennedy International Airport,Boeing 737-600,185.3941837412661
Fort Lauderdale-Hollywood International Airport,John F. Kennedy International Airport,Boeing 767-800,185.3941837412661
Fort Lauderdale-Hollywood International Airport,John F. Kennedy International Airport,Airbus A200-100,193.22243855619382
Fort Lauderdale-Hollywood International Airport,John F. Kennedy International Airport,Airbus A220-300,193.22243855619382
Fort Lauderdale-Hollywood International Airport,Harry Reid International Airport,Boeing 737-600,308.1818567888631
Fort Lauderdale-Hollywood International Airport,Harry Reid International Airport,Boeing 767-800,308.1818567888631
Fort Lauderdale-Hollywood International Airport,Harry Reid International Airport,Airbus A200-100,325.9610748819513
Fort Lauderdale-Hollywood International Airport,Harry Reid International Airport,Airbus A220-300,325.9610748819513
Fort Lauderdale-Hollywood International Airport,Orlando International Airport,Boeing 737-600,72.70390121742972
Fort Lauderdale-Hollywood International Airport,Orlando International Airport,Boeing 767-800,72.70390121742972
Fort Lauderdale-Hollywood International Airport,Orlando International Airport,Airbus A200-100,72.31676174664005
Fort Lauderdale-Hollywood International Airport,Orlando International Airport,Airbus A220-300,72.31676174664005
Fort Lauderdale-Hollywood International Airport,Miami International Airport,Boeing 737-600,53.1974960023467
Fort Lauderdale-Hollywood International Airport,Miami International Airport,Boeing 767-800,53.1974960023467
