source airport,destination airport,airplane type,total Cost,break even cost per ticket, profit/loss per flight, percent full
Seattle-Tacoma International Airport,LaGuardia Airport,Airbus A200-100,30615.489757190968,755.9380186960733,-17008.605420661646,0.13333333333333333
Seattle-Tacoma International Airport,LaGuardia Airport,Airbus A220-300,26986.104790301288,562.2105164646101,-16866.315493938306,0.1125
Seattle-Tacoma International Airport,Detroit Metropolitan Airport,Boeing 737-600,25955.6309407727,727.0484857359301,-17231.04911194154,0.10084033613445378
Seattle-Tacoma International Airport,Detroit Metropolitan Airport,Boeing 767-800,31444.538675965876,554.5774016925199,-24789.60985565564,0.06349206349206349
Seattle-Tacoma International Airport,Detroit Metropolitan Airport,Airbus A200-100,25185.257925306993,621.8582203779505,-17722.95928077159,0.08888888888888889
Seattle-Tacoma International Airport,Detroit Metropolitan Airport,Airbus A220-300,22296.35911731058,464.5074816106371,-16722.269337982936,0.075
Seattle-Tacoma International Airport,Philadelphia International Airport,Boeing 737-600,31184.5318183938,873.5162974340001,-16334.754762015798,0.14285714285714285
Seattle-Tacoma International Airport,Philadelphia International Airport,Boeing 767-800,37980.664772992255,669.8529942326677,-26593.163871036904,0.08994708994708994
Seattle-Tacoma International Airport,Philadelphia International Airport,Airbus A200-100,30230.688596695778,746.4367554739698,-17541.26375363829,0.1259259259259259
Seattle-Tacoma International Airport,Philadelphia International Airport,Airbus A220-300,26653.77651532817,555.2870107360035,-17213.89733281611,0.10625
Seattle-Tacoma International Airport,Salt Lake City International Airport,Boeing 737-600,11783.775635523962,330.07774889422865,-10793.542388841275,0.025210084033613446
Seattle-Tacoma International Airport,Salt Lake City International Airport,Boeing 767-800,13729.719544404954,242.1467291782179,-13003.2793568703,0.015873015873015872
Seattle-Tacoma International Airport,Salt Lake City International Airport,Airbus A200-100,11510.660700944176,284.21384446775744,-10658.019167540904,0.022222222222222223
Seattle-Tacoma International Airport,Salt Lake City International Airport,Airbus A220-300,10486.47969626997,218.46832700562436,-9831.074715253097,0.01875
Seattle-Tacoma International Airport,Ronald Reagan Washington National Airport,Boeing 737-600,30609.737855837368,857.415626213932,-25465.244098553776,0.05042016806722689
Seattle-Tacoma International Airport,Ronald Reagan Washington National Airport,Boeing 767-800,37262.17231979671,657.1811696613177,-33319.0853018288,0.031746031746031744
Seattle-Tacoma International Airport,Ronald Reagan Washington National Airport,Airbus A200-100,29676.062843351847,732.7422924284407,-25279.609088781202,0.044444444444444446
Seattle-Tacoma International Airport,Ronald Reagan Washington National Airport,Airbus A220-300,26174.781546531136,545.3079488860653,-22902.933853214745,0.0375
Seattle-Tacoma International Airport,San Diego International Airport,Boeing 737-600,15937.195712616893,446.42004797246204,-11919.415280864734,0.07563025210084033
Seattle-Tacoma International Airport,San Diego International Airport,Boeing 767-800,18921.494640771118,333.7124275268275,-15918.08279302967,0.047619047619047616
Seattle-Tacoma International Airport,San Diego International Airport,Airbus A200-100,15518.346740244373,383.16905531467586,-12069.825242412291,0.06666666666666667
Seattle-Tacoma International Airport,San Diego International Airport,Airbus A220-300,13947.663093847412,290.57631445515443,-11332.476263751021,0.05625
Seattle-Tacoma International Airport,Baltimore/Washington International Airport,Boeing 737-600,30682.212576324622,859.4457304292612,-25525.538193749053,0.05042016806722689
Seattle-Tacoma International Airport,Baltimore/Washington International Airport,Boeing 767-800,37352.76572040578,658.7789368678269,-33400.092099198824,0.031746031746031744
Seattle-Tacoma International Airport,Baltimore/Washington International Airport,Airbus A200-100,29745.99459119043,734.4690022516155,-25339.180577680738,0.044444444444444446
Seattle-Tacoma International Airport,Baltimore/Washington International Airport,Airbus A220-300,26235.177146937185,546.5661905611913,-22955.78000357004,0.0375
Seattle-Tacoma International Airport,Tampa International Airport,Boeing 737-600,32878.1973699671,920.957909522888,-24589.57618426111,0.07563025210084033
Seattle-Tacoma International Airport,Tampa International Airport,Boeing 767-800,40097.74671245888,707.1913000433666,-33733.02501206858,0.047619047619047616
Seattle-Tacoma International Airport,Tampa International Airport,Airbus A200-100,31864.92728681036,786.7883280693917,-24783.832334185838,0.06666666666666667
Seattle-Tacoma International Airport,Tampa International Airport,Airbus A220-300,28065.164474972582,584.6909265619288,-22802.946135915223,0.05625
Seattle-Tacoma International Airport,Austin-Bergstrom International Airport,Boeing 737-600,24190.409502737355,677.6025070794778,-19447.19195318101,0.058823529411764705
Seattle-Tacoma International Airport,Austin-Bergstrom International Airport,Boeing 767-800,29238.011878421694,515.6615851573491,-25628.38078232025,0.037037037037037035
Seattle-Tacoma International Airport,Austin-Bergstrom International Airport,Airbus A200-100,23481.974081588676,579.8018291750291,-19423.361277363474,0.05185185185185185
Seattle-Tacoma International Airport,Austin-Bergstrom International Airport,Airbus A220-300,20825.341252281127,433.86127608919014,-17788.312319656798,0.04375
Seattle-Tacoma International Airport,Washington Dulles International Airport,Boeing 737-600,30341.93121200056,849.9140395518365,-25242.44697468954,0.05042016806722689
Seattle-Tacoma International Airport,Washington Dulles International Airport,Boeing 767-800,36927.4140150007,651.2771431217055,-33019.75115627047,0.031746031746031744
Seattle-Tacoma International Airport,Washington Dulles International Airport,Airbus A200-100,29417.652923860194,726.3618005891406,-25059.482120325352,0.044444444444444446
Seattle-Tacoma International Airport,Washington Dulles International Airport,Airbus A220-300,25951.6093433338,540.6585279861208,-22707.658175417073,0.0375
Seattle-Tacoma International Airport,Nashville International Airport,Boeing 737-600,26555.30515831284,743.8460828659059,-22092.228661117406,0.05042016806722689
Seattle-Tacoma International Airport,Nashville International Airport,Boeing 767-800,32194.13144789105,567.7977327670379,-28787.345051288823,0.031746031746031744
Seattle-Tacoma International Airport,Nashville International Airport,Airbus A200-100,25763.89094223169,636.1454553637454,-21947.018210049217,0.044444444444444446
Seattle-Tacoma International Airport,Nashville International Airport,Airbus A220-300,22796.087631927367,474.9184923318201,-19946.576677936446,0.0375
Seattle-Tacoma International Airport,Paris Charles de Gaulle Airport,Boeing 737-600,62381.94942353642,1747.3935412755302,-1223.1754788928592,0.29411764705882354
Seattle-Tacoma International Airport,Paris Charles de Gaulle Airport,Boeing 767-800,76977.43677942053,1357.6267509597978,-29460.500495827604,0.18518518518518517
Seattle-Tacoma International Airport,Paris Charles de Gaulle Airport,Airbus A200-100,60333.45997007901,1489.7150609896053,-8193.432835442829,0.25925925925925924
Seattle-Tacoma International Airport,Paris Charles de Gaulle Airport,Airbus A220-300,52651.62451961369,1096.9088441586184,-14259.814974062043,0.21875
Phoenix Sky Harbor International Airport,Hartsfield-Jackson Atlanta International Airport,Boeing 737-600,22048.757165353905,617.6122455281206,-9696.512254791493,0.16806722689075632
Phoenix Sky Harbor International Airport,Hartsfield-Jackson Atlanta International Airport,Boeing 767-800,26560.94645669238,468.4470274548921,-17192.00590759454,0.10582010582010581
Phoenix Sky Harbor International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A200-100,21415.467440253768,528.7769738334264,-10839.92796358524,0.14814814814814814
Phoenix Sky Harbor International Airport,Hartsfield-Jackson Atlanta International Airport,Airbus A220-300,19040.630971128252,396.67981189850525,-11107.034733158147,0.125
Phoenix Sky Harbor International Airport,Dallas/Fort Worth International Airport,Boeing 737-600,13814.631007046897,386.9644539789047,-4140.519657574279,0.21008403361344538
Phoenix Sky Harbor International Airport,Dallas/Fort Worth International Airport,Boeing 767-800,16268.288758808621,286.9186729948611,-9095.321933937095,0.13227513227513227
Phoenix Sky Harbor International Airport,Dallas/Fort Worth International Airport,Airbus A200-100,13470.25798925578,332.5989626976736,-5155.283921813942,0.18518518518518517
Phoenix Sky Harbor International Airport,Dallas/Fort Worth International Airport,Airbus A220-300,12178.859172539082,253.72623276123088,-5835.70335350831,0.15625
Phoenix Sky Harbor International Airport,Denver International Airport,Boeing 737-600,10804.286237806122,302.64107108700625,-7777.875526936059,0.08403361344537816
Phoenix Sky Harbor International Airport,Denver International Airport,Boeing 767-800,12505.357797257651,220.55304757068168,-10299.827321550834,0.05291005291005291
Phoenix Sky Harbor International Airport,Denver International Airport,Airbus A200-100,10565.539352269065,260.8775148708411,-7956.764203560654,0.07407407407407407
Phoenix Sky Harbor International Airport,Denver International Airport,Airbus A220-300,9670.2385315051,201.46330273968957,-7655.605504108204,0.0625
Phoenix Sky Harbor International Airport,O'Hare International Airport,Boeing 737-600,20361.506990042482,570.3503358555317,-2110.2962426654667,0.2689075630252101
Phoenix Sky Harbor International Airport,O'Hare International Airport,Boeing 767-800,24451.883737553104,431.2501541014657,-10651.878806306202,0.1693121693121693
Phoenix Sky Harbor International Airport,O'Hare International Airport,Airbus A200-100,19787.41902547959,488.5782475427059,-4152.915104113001,0.23703703703703705
Phoenix Sky Harbor International Airport,O'Hare International Airport,Airbus A220-300,17634.589158368733,367.38727413268197,-5878.196386122911,0.2
Phoenix Sky Harbor International Airport,Los Angeles International Airport,Boeing 737-600,8151.933876671211,228.34548674149053,5548.79532781822,0.5042016806722689
Phoenix Sky Harbor International Airport,Los Angeles International Airport,Boeing 767-800,9189.917345839014,162.07967100245176,534.8629143080907,0.31746031746031744
Phoenix Sky Harbor International Airport,Los Angeles International Airport,Airbus A200-100,8006.2519862616955,197.68523422868384,3854.862067459335,0.4444444444444444
Phoenix Sky Harbor International Airport,Los Angeles International Airport,Airbus A220-300,7459.944897226009,155.4155186922085,1864.9862243065018,0.375
Phoenix Sky Harbor International Airport,John F. Kennedy International Airport,Boeing 737-600,28585.16852730363,800.7050007648077,-10969.65851047786,0.18487394957983194
Phoenix Sky Harbor International Airport,John F. Kennedy International Airport,Boeing 767-800,34731.460659129545,612.5478070393218,-21255.408904264463,0.1164021164021164
Phoenix Sky Harbor International Airport,John F. Kennedy International Airport,Airbus A200-100,27722.531035117543,684.5069391387048,-12663.378374066038,0.16296296296296298
Phoenix Sky Harbor International Airport,John F. Kennedy International Airport,Airbus A220-300,24487.640439419694,510.15917582124365,-13264.138571352334,0.1375
Phoenix Sky Harbor International Airport,Harry Reid International Airport,Boeing 737-600,6871.324141474431,192.47406558751908,-5524.005682361797,0.058823529411764705
Phoenix Sky Harbor International Airport,Harry Reid International Airport,Boeing 767-800,7589.155176843038,133.8475339831224,-6652.222438961181,0.037037037037037035
Phoenix Sky Harbor International Airport,Harry Reid International Airport,Airbus A200-100,6770.575925984101,167.17471422182965,-5600.352926431293,0.05185185185185185
Phoenix Sky Harbor International Airport,Harry Reid International Airport,Airbus A220-300,6392.770117895359,133.18271078948666,-5460.491142368953,0.04375
Phoenix Sky Harbor International Airport,Orlando International Airport,Boeing 737-600,25067.57683412914,702.1730205638415,-18748.019649054568,0.07563025210084033
